product_name,price,old_price,discount,product_url,image_url,rating
, 22750,,23%,https://www.jumia.co.ke/hp-refurbished-compaq-all-in-one-pc-4300-3rd-generation-intel-core-i3-4gb-ram-500-gb-hdd-20-inch-display-210296380.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/3692012/1.jpg?4426,
, 26500,,10%,https://www.jumia.co.ke/hp-refurbished-all-in-one-elite-8300-23-touchscreen-intelr-coretm-i3-3rd-generation-3.30-ghz-4-gb-ram-500-hdd-windows-10-pro-307375309.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/3573703/1.jpg?5081,
, 22500,,12%,https://www.jumia.co.ke/hp-refurbished-compaq-6300-aio-core-i3-4gb-ram-500gb-hdd-21.5-lcd-webcam-win-10-pro-170188562.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/5881071/1.jpg?2395,
, 79000,,,https://www.jumia.co.ke/apple-mac171-27-late-2015-intelr-coretm-i5-6500-cpu-at-3.20ghz-8gb-1tb-265033234.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/2330562/1.jpg?9848,
, 101500,,3%,https://www.jumia.co.ke/lenovo-thinkcentre-neo-50a-gen-5-24-inch-intel-intelr-coretm-i5-13420h-8gb-so-dimm-ddr5-5200-512gb-ssd-m.2-2280-pcier-4.0x4-nvmer-23.8-fhd-1920x1080-display-all-in-one-pc-303773362.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/3377303/1.jpg?7917,
, 107640,,50%,https://www.jumia.co.ke/lenovo-ideacentre-all-in-one-24-12th-gen-intel-core-i5-4gb-ram-1tb-hdd-white.1-yr-wrty-251846867.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/8648152/1.jpg?1552,
, 78000,,,https://www.jumia.co.ke/hp-brand-new-eliteone-800-g5-intel-core-i5-9th-gen-16-gb-512-gb-23.8-display-all-in-on-288277613.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/6772882/1.jpg?3998,
, 260000,,4%,https://www.jumia.co.ke/hp-pavilion-27-intel-core-i7-13700t-16gb-ram-1tb-ssd-nvidia-geforce-rtx-3050-4gb-gddr6-dedicated-27-fhd-touchscreen-white-306380878.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/8083603/1.jpg?6035,
, 28000,,42%,https://www.jumia.co.ke/dell-delll-optiplex-7450-core-i5-7th-generation-8gb-ram-256gb-ssd-refubrished-305666392.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/3666503/1.jpg?1436,
, 27000,,40%,https://www.jumia.co.ke/dell-delll-optiplex-7440-core-i5-6th-generation-8gb-ram-256-ssd-refubrished-305675013.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/0576503/1.jpg?0433,
, 105000,,5%,https://www.jumia.co.ke/hp-all-in-one-24-intel-core-i5-1335u-8gb-ram-512gb-ssd-windows-11-23.8-fhd-black-306380629.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/6083603/1.jpg?5198,
, 26999,,12%,https://www.jumia.co.ke/dell-refurbished-all-in-one-9010-intelr-coretm-i5-3rd-generation-8-gb-ram-128-hdd-windows-8-259239356.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/3932952/1.jpg?2184,
, 799,,54%,https://www.jumia.co.ke/wireless-bluetooth-2.4g-dual-mode-rechargeable-optical-mouse-gray-309584570.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/5485903/1.jpg?1407,
, 8399,,30%,https://www.jumia.co.ke/modio-kids-study-tablets-256gb6gb-5g-4000mah-with-simcard-slot-silicone-covertouch-pen-261299048.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/0992162/1.jpg?0456,
, 460 -  1998,,,https://www.jumia.co.ke/boost-2gb-4gb-8gb-16gb-32gb-64gb-128gb-memory-card-2-gb-4-gb-8-gb-16-gb-32-gb-64-gb-128gb-micro-sd-249548085.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/0845942/1.jpg?5340,
, 649,,46%,https://www.jumia.co.ke/generic-1.8m-display-port-dp-to-hdmi-cable-152577491.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/4775251/1.jpg?2073,
, 849,,23%,https://www.jumia.co.ke/generic-mouse-pad-80-30-cm-keyboard-mat-gaming-mouse-pad-thick-large-extended-keyboard-mat.-64249067.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/094246/1.jpg?1142,
, 595,,8%,https://www.jumia.co.ke/generic-sata-to-usb-3.0-adapter-cable-for-2.5-inch-hddssd-hard-drive-adapter-converter-connector-285152928.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/9251582/1.jpg?5320,
, 383,,51%,https://www.jumia.co.ke/generic-hub-usb-hub-3-0-adapter-4-port-usb-3.0-high-speed-gray-171174338.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/3471171/1.jpg?9212,
, 508,,36%,https://www.jumia.co.ke/generic-hdmi-to-vga-adapter-1080p-for-laptoppcdesktop-206845986.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/9548602/1.jpg?7327,
, 550,,50%,https://www.jumia.co.ke/generic-bluetooth-rechargeable-mouse-126326002.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/0623621/1.jpg?1547,
, 259,,35%,https://www.jumia.co.ke/generic-mouse-mat-pc-wrist-rest-support-121539330.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/3935121/1.jpg?1167,
, 690,,43%,https://www.jumia.co.ke/generic-wireless-2.4g-mouse-rechargeable-5.2-bluetooth-silent-mouse-268738717.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/7837862/1.jpg?2196,
, 6599,,34%,https://www.jumia.co.ke/bebe-new-edition-kids-tablet-128gb4gb-270924754.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/7429072/1.jpg?3243,
, 299 -  2752,,51%,https://www.jumia.co.ke/generic-utp-cat-6-patch-cord-1.5m-3m-5m-10m-20m-50m-264593249.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/2395462/1.jpg?3550,
, 249 -  899,,49%,https://www.jumia.co.ke/generic-vga-cable-1.5m-3m-5m10m-72957010.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/075927/1.jpg?3453,
, 508,,36%,https://www.jumia.co.ke/generic-hdmi-to-vga-adapter-1080p-for-laptoppcdesktop-206845986.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/9548602/1.jpg?7327,
, 328,,49%,https://www.jumia.co.ke/richripple-colorful-led-wired-mice-ergonomic-business-mouse-5500-dpi-gaming-mouse-304776125.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/1677403/1.jpg?6112,
